source_shop,page,artist,title,format,url,ean,price_current,price_original,raw_name,description_snippet,scraped_at
dgmoutlet,4,Billy Woods,Golliwog,2 LP,https://www.dgmoutlet.nl/billy-woods-golliwog-2-lp/0850063560139,0850063560139,40.99,48.99,Billy Woods - Golliwog (2 LP),LP Standard Edition 2 stuk(s) Introductie: 2025-06-27 Productbeschrijving Golliwog is een album van Billy Woods uit 2025 en is uitgebracht onder het label Billywoodz Studioz Tracklist 1. Jumpscare - Billy Woods 2. Star87 - Billy Woods 3. Misery - Billy Woods 4. Blk Xmas Feat. Bruiser Wolf - Billy Woods 5. Waterproof Mascara - Billy Woods 6. Counterclockwise - Billy Woods 7. Corinthians Feat. Despot - Billy Woods 8. Pitchforks & Halos - Billy Woods 9. All These Worlds Are Yours Feat. Elucid - Billy Woods 10. Maquiladoras Feat. Al.Divino - Billy Woods 11. A Doll Fulla Pins Feat. Yolanda Watson - Billy Woods 12. Golgotha - Billy Woods 13. Cold Sweat - Billy Woods 14. Blk Zmby - Billy Woods 15. Make No Mistake - Billy Woods 16. Born Alone - Billy Woods 17. Lead Paint Test Feat. Elucid & Cavalier - Billy Woods 18. Dislocated Feat. Elucid - Billy Woods,2026-03-15T11:54:14.939322+00:00
dgmoutlet,4,Billy Woods & Kenny Segal,Hiding Places,LP,https://www.dgmoutlet.nl/billy-woods-kenny-segal-hiding-places-lp/AS0850063560054,0850063560054,27.50,39.99,Billy Woods & Kenny Segal - Hiding Places (LP),"Hiding Places is een opvallend album in de underground hiphop, een samenwerking tussen rapper Billy Woods en producer Kenny Segal. Het verscheen als LP in het jaar dat hun creatieve partnerschap een nieuw hoogtepunt bereikte. Het album valt binnen het genre alternatieve of experimentele hiphop en kenmerkt zich door duistere, introspectieve teksten en gedurfde, verrassend energieke producties. Wat direct opvalt aan Hiding Places is de sfeer van beklemming en urgentie. Billy Woods' teksten zijn berucht om hun gelaagde complexiteit, vol verwijzingen naar politiek, sociale ongelijkheid en het menselijke onvermogen om te ontsnappen aan existentiële angst. Het album lijkt soms te balanceren op het randje van spoken word: de flow is eigenzinnig, de woorden zijn zorgvuldig gekozen en bevatten geregeld wrange humor. Woods verstaat de kunst om alledaagse banaliteit en dreiging op een beklemmende manier te verweven, wat je voelt in tracks zoals Steak Knives, waar geweld en morbiditeit aanvaard worden als bijna alledaags. De productie van Kenny Segal tilt de plaat naar een hoger niveau. Zijn beats zijn rauw, soms hoekig en onvoorspelbaar, waardoor ze perfect passen bij de intense stijl van Woods. De instrumentatie varieert van gruizige baslijnen en doorleefde samples tot hypnotiserende gitaarloops. Vooral op de opener Spongebob is dit goed te horen: de duistere, ijle strijkers creëren een sfeer die direct de toon zet voor de rest van het album. Segal kiest zelden voor de gemakkelijke weg; zijn producties klinken vaak als gestripte, kapotte drummachines, precies zoals de albumhoes doet vermoeden. Enkele hoogtepunten zijn Houthi, waarop Woods' scherpe pen gecombineerd wordt met een warme, melancholische productie, en Red Dust, het slotnummer dat wordt geprezen om zijn emotionele intensiteit. Red Dust eindigt het album op een toon die zachter lijkt, maar waar de emotionele greep tot lang daarna voelbaar blijft. Ook Steak Knives springt eruit met een grimmige toon, zowel in de lyrics als in het onheilspellende geluid. Alles bij elkaar is Hiding Places een compromisloze, rauwe hiphopplaat die zich nauwelijks bekommert om toegankelijkheid. Het album biedt geen gemakkelijke antwoorden; de muziek en teksten dwingen tot aandachtig luisteren, en steeds bij elke draaibeurt ontdek je nieuwe lagen en verwijzingen. De combinatie van Woods’ scherpe maatschappijkritiek en Segals avontuurlijke producties maakt de plaat tot een mijlpaal binnen de alternatieve hiphop..TRACKLIST1. Spongebob2. Steak Knives3. Checkpoints4. Spider Hole5. Houthi6. A Day In A Week In A Year7. Bedtime8. Crawlspace9. Speak Gently10. Toothy11. Bigfakelaugh12. Red Dust",2026-03-15T11:54:14.939322+00:00
dgmoutlet,4,Bishops Green,A Chance To Change,LP - Limited Edition,https://www.dgmoutlet.nl/bishops-green-a-chance-to-change-lp-limited-edition/AS0819162018699,0819162018699,19.99,30.79,Bishops Green - A Chance To Change (LP) (Limited Edition),LP Limited Edition 1 stuk(s) Introductie: 2021-10-01 Productbeschrijving A Chance To Change is een album van Bishops Green uit 2015 en is uitgebracht onder het label Pirates Press Tracklist 1. Lost Generation - Bishops Green 2. Specter - Bishops Green 3. We Got Nothing - Bishops Green 4. Resistance - Bishops Green 5. Government Lies - Bishops Green 6. Dead And Gone - Bishops Green 7. Caged - Bishops Green 8. Ship To Shore - Bishops Green 9. Invisible - Bishops Green 10. Can't Walk Away - Bishops Green 11. Soldier - Bishops Green,2026-03-15T11:54:14.939322+00:00
dgmoutlet,4,Björk,Vespertine,2 LP,https://www.dgmoutlet.nl/bjoerk-vespertine-2-lp/5016958046019,5016958046019,29.99,39.99,Björk - Vespertine (2 LP),LP Standard Edition 2 stuk(s) Introductie: 2001-08-27 Tracklist 1 1. Hidden Place - Björk 2. Cocoon - Björk 3. It's Not Up To You - Björk 4. Undo - Björk 5. Pagan Poetry - Björk 6. Frosti - Björk Tracklist 2 1. Aurora - Björk 2. An Echo A Stain - Björk 3. Sun In My Mouth - Björk 4. Heirloom - Björk 5. Harm Of Will - Björk 6. Unison - Björk,2026-03-15T11:54:14.939322+00:00
dgmoutlet,4,Black Jade,Contempo,LP,https://www.dgmoutlet.nl/black-jade-contempo-lp/7427255404262,7427255404262,32.50,41.99,Black Jade - Contempo (LP),"Contempo, het debuutalbum van Black Jade, is een van de meest gezochte Engelse dubalbums en omgeven door een aura van mysterie. Het album werd oorspronkelijk opgenomen in de periode van de jaren zeventig, en verscheen voor het eerst op vinyl tijdens het Notting Hill Carnival, waar het kennelijk werd uitgedeeld op straat. Met deze zelfgeproduceerde LP presenteerde Black Jade een bijzondere en onderscheidende sound die ongewoon vooruitstrevend was voor die tijd. Het genre van Contempo is diep geworteld in dub, met sterke invloeden uit reggae en ska. De sound kenmerkt zich door een verfijnde en diepe dubstijl, waarin een warme echo en ruimtelijke effecten samensmelten met strakke ritmiek en subtiele melodische lijnen. De productie is minimalistisch, waardoor elke klank intens binnenkomt en het ritme centraal blijft staan. Juist deze sophisticated benadering draagt bij aan de tijdloze aantrekkingskracht van het album. Op Contempo staan verschillende tracks die de diepte en veelzijdigheid van het album illustreren. Een van de nummers die opvalt is 'Contempo Theme', waarin de diepe baslijnen en het beheerste gebruik van echo een meditatief karakter aan het geheel geven. Een andere opmerkelijke track is 'Night Walk', dat zich onderscheidt door zijn trage opbouw en atmosferische geluiden, waardoor direct een mysterieuze sfeer wordt neergezet. Verder is 'Jade’s Dub' een mooi voorbeeld van Black Jade’s unieke benadering van het dubgenre, met repetitieve melodieën en een hypnotiserende beatstructuur. Het album werd uitgebracht als LP en is in de loop der tijd uitgegroeid tot een cultklassieker binnen de Engelse dubscene. Ondanks de beperkte informatie over de band en haar leden, klinkt op Contempo een duidelijk, eigen geluid dat zijn tijd ver vooruit was. Liefhebbers van reggae en dub beschouwen dit album nog altijd als een verborgen parel, mede dankzij de mysterieuze achtergrond en de eigenzinnige productiestijl. Met zijn innovatieve dubgeluid en bijzondere geschiedenis blijft Contempo, tientallen jaren na de oorspronkelijke release, een fascinerend werkstuk binnen de reggae- en dubwereld.Tracklist1Black JadeDrum Fashion2Black JadeDub Station3Black JadeHole Up Your Head4Black JadeBlack Rock5Black JadePlague Dey-Ya6Black JadeVirulence7Black JadeWell Charge8Black JadeLove, Love, Love9Black JadeTime10Black JadeStarliner11Black Jade",2026-03-15T11:54:14.939322+00:00
dgmoutlet,4,,Black Label Society -Unblackened,LP,https://www.dgmoutlet.nl/black-label-society-unblackened-lp/AS4029759137627,4029759137627,22.99,40.99,Black Label Society -Unblackened (LP),"LP Nieuw. Kaft op de hoek licht verbogen. LPStandard Edition5 stuk(s)Introductie: 2019-02-08 Unblackened van Black Label Society, met release datum 8 februari 2019, bevat de volgende nummers: ""Losin' Your Mind"", ""Sold My Soul"", ""Spoke In The Wheel"", ""Queen Of Sorrow"" en meer.Deze versie van Unblackened verschijnt als een 5xLP.Het product bevat een ondoorzichtig vinyl. Ook bevat het een ondoorzichtig vinyl. Ook bevat het een ondoorzichtig vinyl. Ook bevat het een ondoorzichtig vinyl. Ook bevat het een ondoorzichtig vinyl. Tracklist 11. Black Label Society - Losin' your mind2. Black Label Society - The blessed hellride3. Black Label Society - Sold my soul4. Black Label Society - Road back home5. Black Label Society - Spoke in the wheel6. Black Label Society - House of doom7. Black Label Society - Queen of sorrow8. Black Label Society - Machine gun man9. Black Label Society - Sweet Jesus10. Black Label Society - In this river11. Black Label Society - Throwin' it all awayTracklist 21. Black Label Society - Takillya (Estyabon)2. Black Label Society - Won't find it here3. Black Label Society - Rust4. Black Label Society - Speedball5. Black Label Society - I thank you child6. Black Label Society - Stillborn7. Black Label Society - Ain't no sunshine when she's gone8. Black Label Society - Lovin' woman9. Black Label Society - Queen of sorrow (Unplugged)10. Black Label Society - Song for you11. Black Label Society - Won't find it here (Unplugged)12. Black Label Society - Yesterday, today, tomorrowTracklist 31. Black Label Society - Losin' your mind2. Black Label Society - The blessed hellride3. Black Label Society - Sold my soul4. Black Label Society - Road back home5. Black Label Society - Spoke in the wheel6. Black Label Society - House of doom7. Black Label Society - Queen of sorrow8. Black Label Society - Machine gun man9. Black Label Society - Sweet JesusTracklist 41. Black Label Society - In this river2. Black Label Society - Throwin' it all away3. Black Label Society - Takillya (Estyabon)4. Black Label Society - Won't find it here5. Black Label Society - Rust6. Black Label Society - Speedball7. Black Label Society - I thank you childTracklist 51. Black Label Society - Stillborn2. Black Label Society - Ain't no sunshine when she's gone3. Black Label Society - Lovin' woman4. Black Label Society - Queen of sorrow (Unplugged)5. Black Label Society - Song for you6. Black Label Society - Won't find it here (Unplugged)7. Black Label Society - Yesterday, today, tomorrow",2026-03-15T11:54:14.939322+00:00
dgmoutlet,4,Black Sabbath,The Ultimate Collection,2 LP - Remastered,https://www.dgmoutlet.nl/black-sabbath-the-ultimate-collection-2-lp-remastered/4050538936773,4050538936773,26.99,34.99,Black Sabbath - The Ultimate Collection (2 LP) (Remastered),"LPRemastered2 stuk(s)Introductie: 2023-10-06Black Sabbath – The Ultimate Collection is een omvangrijke verzamelaar die het beste werk van de legendarische Britse band samenbrengt. Dit album, uitgevoerd als een 2 LP-set op geremasterd vinyl, biedt een overzicht van Black Sabbaths meest iconische nummers uit hun vroege en invloedrijke jaren. Binnen het genre van de heavy metal neemt Black Sabbath een centrale positie in; het geluid op dit album is compromisloos en krachtig, gekenmerkt door zware gitaarriffs, donkere thema’s en het kenmerkende stemgeluid van Ozzy Osbourne. Het album bevat klassiekers die niet alleen kenmerkend zijn voor Black Sabbath, maar voor het ontstaan van metal in het algemeen. Tracks als Paranoid en Iron Man zijn emblematisch voor de vroege stijl van de band en zijn belangrijke mijlpalen binnen het rock- en metalgenre. Paranoid is een van de bekendste nummers van het album en geldt als een absolute publieksfavoriet, met een herkenbare riff en energieke opbouw. Ook het nummer War Pigs is opgenomen, een compositie die opvalt door zijn brede dynamiek en scherpe maatschappijkritiek, waarmee de band zich onderscheidde binnen de heavy metal. Een ander opvallend nummer op The Ultimate Collection is Black Sabbath. Dit is het titelnumer van het debuutalbum en geldt als een van de duisterste en meest invloedrijke tracks uit het repertoire van de band. De langzame, onheilspellende opbouw en atmosferische gelaagdheid maken het nummer tot een kernstuk van Sabbaths vroege geluid. Kenmerkend voor deze uitgave is de geremasterde kwaliteit, waardoor de nummers frisser en voller klinken dan ooit, wat de impact van de oorspronkelijke opnames recht doet. De selectie is mede samengesteld door de bandleden zelf en beslaat de meest spraakmakende periodes van Black Sabbath, wat het album niet alleen geschikt maakt voor de doorgewinterde fan, maar ook als introductie voor nieuwe luisteraars. The Ultimate Collection werd uitgebracht in het jaar waarin de band hun afscheidstournee afrondde en geldt als het ultieme overzichtswerk van een van de invloedrijkste heavy metalbands aller tijden. Hiermee krijgen liefhebbers een geïntegreerde blik op het artistieke erfgoed van Black Sabbath, samengebald in een zorgvuldig gecureerd, remastered dubbelalbum.LP 11:Paranoid2:Iron man3:Children of the grave4:Sabbath bloody sabbath5:Back street kids6:War pigs7:Black sabbath8:Sweet leaf9:SnowblindLP 21:Hole in the sky2:N.i.b.3:Planet caravan4:Never say die5:The wizard6:Fairies wear boots7:Supernaut8:Changes",2026-03-15T11:54:14.939322+00:00
dgmoutlet,4,Blackbird,Pink Shades Pink Vinyl,LP,https://www.dgmoutlet.nl/blackbird-pink-shades-lp-pink-vinyl/5051083199131,5051083199131,17.99,34.99,Blackbird - Pink Shades (LP) Pink Vinyl,"LP Standard Edition 1 stuk(s) Introductie: 2023-11-17 Productbeschrijving Nederlandse singer-songwriter Blackbird brengt haar tweede album ‘Pink Shades’ uit. Een energieke retro popplaat met rock invloeden. Het is de opvolger van haar bewierookte debuutplaat 'Blackbird'. Ze nam haar nieuwe plaat op in Amsterdam en Berlijn. Geïnspireerd door Sheryl Crow, the Sugababes, HAIM en Fleetwood Mac. Blackbird: 'Ik heb dit album gemaakt in de afgelopen drie jaar waarbij ik, zoals vaak, het leven heb kunnen zien door een roze bril. Deze liedjes zijn mooie, intense herinneringen uit het verleden en broeierige dagdromen over de toekomst. Ze vieren vriendschap, volle glazen onder een zomerse sterrenhemel, veerkracht, eenzaamheid, mysterieuze lovers, persoonlijke vrijheid en de onvoorwaardelijke liefde van je chosen family. Op het album staan ook de radio singles 'Down Down Down Down' en 'Built And Broken'. Tracks1. Stay Or Go2. Down Down Down Down3. Pink Shades4. Lonely On Lovers Lane5. Shine Forever6. Bang Bang7. Green Lights8. Falling Easy9. Summer Is Meant For Two10. Built And Broken11. Wish Time Could Tell Me Now",2026-03-15T11:54:14.939322+00:00
dgmoutlet,5,Bladee,Spiderr LP,LP,https://www.dgmoutlet.nl/bladee-spiderr-lp/8721056383405,8721056383405,21.99,31.99,Bladee - Spiderr LP,"LP Coloured Vinyl 1 stuk(s) Introductie: 2025-03-07 Productbeschrijving Spiderr van Bladee, met release datum 7 maart 2025, bevat de volgende nummers: ""I AM SLOWLY BUT SURELY LOSING HOPE"", ""NOTHINGG"", ""DiSASTER PRELUDE"", ""DRAIN STORY"" en meer.Deze versie van Spiderr verschijnt als een 1xLP.Het product bevat een zilver vinyl. Tracklist 1. Bladee - Understatement 2. Bladee - It's Ok to Not Be Ok 3. Bladee - I Am Slowly But Surely Losing Hope 4. Bladee - Icarus 3reestyle 5. Bladee - Nothingg (Feat. Wondha Mountain) 6. Bladee - Blue Crush Angel 7. Bladee - Disaster Prelude (Feat. Ecco2k) 8. Bladee - Hahaha 9. Bladee - Drain Story 10. Bladee - Velociraptor 11. Bladee - Dresden ER 12. Bladee - She's Always Dancing 13. Bladee - Uriel Outro",2026-03-15T11:54:19.669563+00:00
dgmoutlet,5,Blanck Mass,Ted K Coloured Vinyl LP,LP,https://www.dgmoutlet.nl/blanck-mass-ted-k-coloured-vinyl-lp/AS843563149805,843563149805,19.99,34.99,Blanck Mass - Ted K Coloured Vinyl LP,"LP Coloured Vinyl 1 disk juni 2022 Productbeschrijving Ted K is een album van Blanck Mass, uitgebracht in 2022. Tracklist 1. Blanck Mass - Scroll 2. Blanck Mass - Montana (Main Theme) 3. Blanck Mass - Noise Destroys Something Wonderful 4. Blanck Mass - Pesticides 5. Blanck Mass - Revenge 6. Blanck Mass - ComTech 7. Blanck Mass - Greyhound 8. Blanck Mass - Second Test 9. Blanck Mass - Desecration 10. Blanck Mass - Tell Me Your Heart 11. Blanck Mass - Dark Materials 12. Blanck Mass - Becky's Theme 13. Blanck Mass - Blue Tunnel 14. Blanck Mass - Manifesto 15. Blanck Mass - Ranger Gary 16. Blanck Mass - At Peace - Freedom Club 17. Blanck Mass - Prophecy 18. Blanck Mass - Skidders 19. Blanck Mass - Montana (Reprise)",2026-03-15T11:54:19.669563+00:00
dgmoutlet,5,Blanko,More Music By Blanko,LP,https://www.dgmoutlet.nl/blanko-more-music-by-blanko-lp/8718403121124,8718403121124,15.99,29.99,Blanko - More Music By Blanko (LP),"LP Standard Edition 1 stuk(s) Introductie: 2023-10-27 Productbeschrijving BLANKO is een artiest die van begin tot eind zijn eigen muziek maakt. Sinds de lancering van het debuutalbum in 2022 heeft deze veelzijdige artiest, songwriter, multi-instrumentalist en producer een opmerkelijke reis doorgemaakt; Verschillende single-releases werden opgenomen in de afspeellijsten van Kink en Veronica en stonden in een aantal mooie playlists. Het nummer 'Wake Up' werd bekroond met de OORKONDE op Radio Veronica. In 2022 speelde BLANKO meer dan 50 shows, waaronder support act voorde Dirty Daddies, zijn eigen clubtour, diverse festivals en de Popronde. Op 27 oktober verschijnt het 2e tweede album, 'MORE MUSIC BY BLANKO' op zowel CD als LP.Het album bevat 10 nieuwe nummers, uiteraard allemaal geschreven en geproduceerd door BLANKO zelf. En in tegenstelling tot zijn debuutplaat, waar hijzelf alles op heeft ingespeeld, wordt BLANKO op dit album vergezeld door zijn liveband. Tracklist 1. She Makes a Dead Man Dance - Blanko 2. Big Smile - Blanko 3. Bored - Blanko 4. Dreams - Blanko 5. Give What You Got to Give (Feat. Miche) - Blanko 6. Stop the Clock - Blanko 7. Primal Thought - Blanko 8. Like Charly Said - Blanko 9. Just Say It is - Blanko 10. Love Song - Blanko",2026-03-15T11:54:19.669563+00:00
dgmoutlet,5,Blaudzun,Heavy Flowers,LP,https://www.dgmoutlet.nl/blaudzun-heavy-flowers-lp/8717931322911,8717931322911,16.99,27.99,Blaudzun - Heavy Flowers (LP),"LP Standard Edition 1 stuk(s) Introductie: 2012-01-05 Productbeschrijving Het derde album van singer-songwriter Johannes Sigmond, beter bekend als Blaudzun, getiteld Heavy Flowers. Het is de opvolger van het alom bejubelde Seadrift Soundmachine. Heavy Flowers is Blaudzun's meest dynamische langspeler tot nu toe. De karakteristieke stem en meeslepende melodieën die worden gecombineerd met folk en artrock invloeden, vormen samen een groots en bijzonder geheel.Johannes schreef, arrangeerde en produceerde Heavy Flowers zelf, maar wordt op plaat en live bijgestaan door zijn vaste band. 'Ik wilde eigenlijk een klassieke singer-songwriter plaat maken. Klein, sober vooral, met één gitaar of banjo. En met als thema het Einde der Tijden. Maar dat kwam er gewoon niet uit.' Doordat het album werd geschreven in een tijd van veel live optredens is Heavy Flowers een krachtigere plaat geworden. Albumtitel Heavy Flowers verwijst direct naar het gelijknamige liedje op de plaat. Daarin staan afscheid, aftakeling en verval centraal. 'Het verval van een lichaam, van een cultuur, van een liefdesrelatie. Stiekem toch een beetje het Einde der Tijden, maar dan in de breedste zin van het woord. Dat wil niet zeggen dat Heavy Flowers een sombere plaat is, zeker niet voor mijn begrip. Thematisch gezien is het een mengeling van hoop en verval, maar zeker niet verdrietig. Herfstzon, zeg maar. In alles klinkt de drift om te overleven door.' Tracklist 1 1. Flame On My Head 2. Elephants 3. Heavy Flowers 4. Le Chant Des Cigales 5. We Both Know 6. Solar 7. Who Took The Wheel 8. Monday 9. Le Chant Des Vagues 10. Sunday Punch 11. Another Ghost Rocket 12. Elephants (Nocturne) Tracklist 2 1. Flame On My Head 2. Elephants 3. Heavy Flowers 4. Le Chant Des Cigales 5. We Both Know 6. Solar 7. Who Took The Wheel 8. Monday 9. Le Chant Des Vagues 10. Sunday Punch 11. Another Ghost Rocket 12. Elephants (Nocturne)",2026-03-15T11:54:19.669563+00:00
